381, pocketed
381, slopers
381, stem
382, steep
382, slabby
383, face
383, pocketed
383, arete
383, crimpy
383, thin
383, flake
384, pocketed
384, steep
384, juggy
385, slabby
385, tricky
386, steep
386, crimpy
386, powerful
388, cruxy
388, steep
388, juggy
389, steep
390, face
390, flake
390, chimney
391, pinches
394, thin
394, vertical
395, bouldery
395, slabby
397, cruxy
397, face
397, arete
397, crimpy
397, thin
397, technical
398, crack
398, cruxy
398, thin
398, flake
399, crack
399, face
400, pocketed
400, technical
400, vertical
400, pumpy
402, bouldery
403, crack
403, dihedral
403, corner
403, sustained
404, bouldery
404, tricky
404, sustained
405, face
406, pumpy
407, crack
407, cruxy
407, chimney
407, stem
408, roof
408, dihedral
408, flake
409, cruxy
409, crimpy
409, slopers
410, flake
410, ledges
412, juggy
412, flake
413, face
413, roof
413, technical
413, balancy
414, balancy
417, roof
418, cruxy
418, bouldery
419, crack
419, face
419, off-width
420, roof
421, bouldery
422, face
422, roof
422, vertical
423, face
424, face
424, steep
424, juggy
424, arete
424, corner
424, stem
425, crack
425, chimney
426, thin
426, huecos
427, face
427, pinches
429, cruxy
429, face
429, roof
429, slabby
429, sustained
430, face
431, bouldery
431, flake
432, face
432, tricky
432, sequential
433, face
433, roof
433, pocketed
433, steep
433, bouldery
433, slabby
433, arete
433, thin
433, flake
433, huecos
433, technical
434, balancy
435, juggy
436, juggy
436, crimpy
437, chimney
438, face
439, slabby
439, arete
439, thin
439, sequential
440, face
441, roof
441, steep
442, cruxy
442, bouldery
442, huecos
442, pumpy
442, classic
443, face
443, steep
443, arete
444, slopers
444, undercling
445, face
445, steep
445, arete
445, huecos
446, steep
446, undercling
447, crack
447, cruxy
447, face
447, corner
447, technical
447, tricky
448, cruxy
448, roof
448, pocketed
448, bouldery
448, crimpy
448, huecos
448, pumpy
448, slopers
449, pocketed
449, bouldery
449, crimpy
449, powerful
450, bouldery
450, crimpy
450, flake
451, bouldery
451, thin
451, pumpy
452, steep
452, arete
453, crack
453, slabby
453, juggy
453, stem
454, pumpy
454, slopers
455, slabby
456, juggy
456, arete
457, crack
457, cruxy
457, pocketed
457, steep
457, juggy
458, crimpy
458, pumpy
459, face
459, chimney
459, sustained
460, crack
460, cruxy
460, pocketed
460, bouldery
460, crimpy
460, thin
460, vertical
460, classic
460, undercling
460, layback
461, cruxy
461, slopers
462, crack
462, face
462, slabby
462, dihedral
462, slopers
463, crack
463, cruxy
463, face
463, slabby
463, huecos
464, cruxy
464, face
464, bouldery
465, crack
465, steep
465, vertical
465, pumpy
465, sequential
466, cruxy
466, pocketed
467, crack
467, cruxy
467, steep
467, corner
467, slopers
467, stem
468, crack
468, cruxy
469, crack
470, crack
470, slabby
470, juggy
470, arete
470, thin
470, flake
470, pumpy
470, tricky
471, cruxy
471, roof
471, steep
471, bouldery
471, juggy
471, arete
471, dihedral
471, technical
471, pumpy
471, tricky
471, slopers
471, sequential
471, pinches
472, crack
472, face
472, steep
472, corner
472, flake
473, bouldery
473, crimpy
473, powerful
474, sequential
475, crack
475, roof
475, dihedral
476, face
476, classic
477, crack
477, steep
477, slabby
478, face
478, roof
478, pumpy
479, cruxy
479, face
479, roof
479, slabby
479, arete
479, crimpy
479, huecos
479, slopers
479, undercling
480, cruxy
480, thin
481, crack
481, cruxy
481, roof
481, pocketed
481, thin
482, pocketed
482, steep
482, juggy
482, sequential
483, steep
483, dihedral
483, ledges
483, sequential
483, powerful
484, vertical
484, pumpy
484, sequential
485, cruxy
485, steep
485, juggy
485, crimpy
485, thin
485, huecos
485, pumpy
486, roof
486, pumpy
486, tricky
487, bouldery
488, arete
489, cruxy
489, juggy
489, huecos
489, pumpy
489, classic
489, slopers
489, undercling
490, crack
490, slabby
490, huecos
490, slopers
491, pocketed
491, bouldery
491, thin
491, pumpy
491, sequential
492, cruxy
492, face
492, pocketed
492, steep
492, slabby
492, juggy
492, thin
492, flake
492, technical
492, classic
493, bouldery
494, cruxy
494, slopers
494, undercling
495, cruxy
495, steep
496, bouldery
496, crimpy
496, thin
496, slopers
496, pinches
497, cruxy
497, steep
497, slabby
497, crimpy
497, flake
497, huecos
497, pumpy
498, crack
498, cruxy
498, juggy
498, stem
499, cruxy
499, juggy
499, pumpy
499, classic
500, bouldery
500, thin
500, pumpy
500, sustained
501, pocketed
501, steep
501, vertical
502, cruxy
502, slopers
502, stem
503, bouldery
503, slabby
504, cruxy
504, face
504, pocketed
504, undercling
504, powerful
505, cruxy
505, juggy
505, pumpy
505, classic
505, undercling
507, corner
507, technical
507, stem
508, steep
508, huecos
508, slopers
509, cruxy
509, pocketed
509, bouldery
509, thin
509, technical
509, pumpy
509, sustained
510, face
510, vertical
511, cruxy
511, bouldery
511, huecos
511, pumpy
511, slopers
512, bouldery
512, slabby
512, dihedral
512, sustained
513, cruxy
513, bouldery
513, slabby
513, dihedral
513, technical
514, roof
514, pocketed
515, cruxy
516, cruxy
516, crimpy
516, pumpy
517, slabby
517, flake
518, cruxy
518, juggy
518, arete
519, face
519, roof
519, bouldery
519, huecos
519, sustained
519, balancy
520, face
520, pocketed
520, steep
520, bouldery
520, thin
521, face
522, cruxy
522, roof
522, juggy
522, corner
524, bouldery
524, juggy
525, roof
525, slabby
526, cruxy
526, pocketed
526, bouldery
526, crimpy
526, flake
527, cruxy
527, face
527, roof
528, cruxy
528, face
528, pocketed
528, steep
528, dihedral
528, flake
529, cruxy
529, slabby
529, thin
530, crack
530, slabby
530, dihedral
530, flake
531, cruxy
531, pocketed
531, juggy
532, bouldery
533, crack
533, face
534, crack
534, cruxy
534, pocketed
534, steep
534, slabby
534, corner
534, pumpy
534, classic
534, slopers
534, stem
535, pocketed
535, crimpy
536, cruxy
537, cruxy
537, face
537, steep
537, slabby
537, juggy
538, face
538, tricky
539, cruxy
540, cruxy
540, face
540, slabby
540, classic
541, roof
541, slabby
541, flake
541, vertical
541, balancy
542, face
542, steep
543, face
543, steep
543, bouldery
543, classic
544, crack
544, dihedral
545, face
545, vertical
546, crack
547, roof
547, pocketed
547, steep
547, bouldery
547, slabby
547, thin
547, flake
548, face
548, tricky
549, cruxy
549, juggy
550, cruxy
550, face
550, pocketed
550, crimpy
550, technical
550, vertical
550, tricky
550, sequential
