47	538	2
1	538	3
246	539	1
47	539	2
1	539	3
246	540	1
47	540	2
1	540	3
246	541	1
47	541	2
1	541	3
246	542	1
47	542	2
1	542	3
246	543	1
47	543	2
1	543	3
246	544	1
47	544	2
1	544	3
245	545	1
47	545	2
1	545	3
245	546	1
47	546	2
1	546	3
245	547	1
47	547	2
1	547	3
245	548	1
47	548	2
1	548	3
245	549	1
47	549	2
1	549	3
244	550	1
47	550	2
1	550	3
244	551	1
47	551	2
1	551	3
244	552	1
47	552	2
1	552	3
244	553	1
47	553	2
1	553	3
244	554	1
47	554	2
1	554	3
244	555	1
47	555	2
1	555	3
244	556	1
47	556	2
1	556	3
244	557	1
47	557	2
1	557	3
244	558	1
47	558	2
1	558	3
244	559	1
47	559	2
1	559	3
244	560	1
47	560	2
1	560	3
244	561	1
47	561	2
1	561	3
244	562	1
47	562	2
1	562	3
244	563	1
47	563	2
1	563	3
244	564	1
47	564	2
1	564	3
244	565	1
47	565	2
1	565	3
244	566	1
47	566	2
1	566	3
244	567	1
47	567	2
1	567	3
244	568	1
47	568	2
1	568	3
244	569	1
47	569	2
1	569	3
244	570	1
47	570	2
1	570	3
244	571	1
47	571	2
1	571	3
244	572	1
47	572	2
1	572	3
244	573	1
47	573	2
1	573	3
244	574	1
47	574	2
1	574	3
244	575	1
47	575	2
1	575	3
244	576	1
47	576	2
1	576	3
244	577	1
47	577	2
1	577	3
244	578	1
47	578	2
1	578	3
244	579	1
47	579	2
1	579	3
243	580	1
47	580	2
1	580	3
243	581	1
47	581	2
1	581	3
243	582	1
47	582	2
1	582	3
243	583	1
47	583	2
1	583	3
243	584	1
47	584	2
1	584	3
243	585	1
47	585	2
1	585	3
243	586	1
47	586	2
1	586	3
243	587	1
47	587	2
1	587	3
243	588	1
47	588	2
1	588	3
243	589	1
47	589	2
1	589	3
243	590	1
47	590	2
1	590	3
242	591	1
47	591	2
1	591	3
242	592	1
47	592	2
1	592	3
242	593	1
47	593	2
1	593	3
242	594	1
47	594	2
1	594	3
242	595	1
47	595	2
1	595	3
242	596	1
47	596	2
1	596	3
242	597	1
47	597	2
1	597	3
242	598	1
47	598	2
1	598	3
242	599	1
47	599	2
1	599	3
242	600	1
47	600	2
1	600	3
242	601	1
47	601	2
1	601	3
242	602	1
47	602	2
1	602	3
242	603	1
47	603	2
1	603	3
242	604	1
47	604	2
1	604	3
242	605	1
47	605	2
1	605	3
242	606	1
47	606	2
1	606	3
242	607	1
47	607	2
1	607	3
241	608	1
47	608	2
1	608	3
241	609	1
47	609	2
1	609	3
241	610	1
47	610	2
1	610	3
241	611	1
47	611	2
1	611	3
241	612	1
47	612	2
1	612	3
241	613	1
47	613	2
1	613	3
241	614	1
47	614	2
1	614	3
241	615	1
47	615	2
1	615	3
241	616	1
47	616	2
1	616	3
241	617	1
47	617	2
1	617	3
241	618	1
47	618	2
1	618	3
241	619	1
47	619	2
1	619	3
241	620	1
47	620	2
1	620	3
241	621	1
47	621	2
1	621	3
241	622	1
47	622	2
1	622	3
241	623	1
47	623	2
1	623	3
241	624	1
47	624	2
1	624	3
241	625	1
47	625	2
1	625	3
241	626	1
47	626	2
1	626	3
241	627	1
47	627	2
1	627	3
241	628	1
47	628	2
1	628	3
46	629	1
1	629	2
46	630	1
1	630	2
46	631	1
1	631	2
46	632	1
1	632	2
46	633	1
1	633	2
46	634	1
1	634	2
46	635	1
1	635	2
46	636	1
1	636	2
46	637	1
1	637	2
46	638	1
1	638	2
46	639	1
1	639	2
46	640	1
1	640	2
46	641	1
1	641	2
46	642	1
1	642	2
46	643	1
1	643	2
46	644	1
1	644	2
46	645	1
1	645	2
46	646	1
1	646	2
46	647	1
1	647	2
46	648	1
1	648	2
45	649	1
1	649	2
45	650	1
1	650	2
650	651	1
45	651	2
1	651	3
650	652	1
45	652	2
1	652	3
650	653	1
45	653	2
1	653	3
650	654	1
45	654	2
1	654	3
650	655	1
45	655	2
1	655	3
650	656	1
45	656	2
1	656	3
650	657	1
45	657	2
1	657	3
650	658	1
45	658	2
1	658	3
650	659	1
45	659	2
1	659	3
650	660	1
45	660	2
1	660	3
650	661	1
45	661	2
1	661	3
650	662	1
45	662	2
1	662	3
650	663	1
45	663	2
1	663	3
649	664	1
45	664	2
1	664	3
649	665	1
45	665	2
1	665	3
649	666	1
45	666	2
1	666	3
649	667	1
45	667	2
1	667	3
649	668	1
45	668	2
1	668	3
649	669	1
45	669	2
1	669	3
44	670	1
1	670	2
44	671	1
1	671	2
44	672	1
1	672	2
44	673	1
1	673	2
44	674	1
1	674	2
44	675	1
1	675	2
44	676	1
1	676	2
44	677	1
1	677	2
44	678	1
1	678	2
44	679	1
1	679	2
44	680	1
1	680	2
44	681	1
1	681	2
44	682	1
1	682	2
44	683	1
1	683	2
44	684	1
1	684	2
44	685	1
1	685	2
44	686	1
1	686	2
44	687	1
1	687	2
44	688	1
1	688	2
44	689	1
1	689	2
44	690	1
1	690	2
44	691	1
1	691	2
44	692	1
1	692	2
44	693	1
1	693	2
44	694	1
1	694	2
44	695	1
1	695	2
44	696	1
1	696	2
44	697	1
1	697	2
44	698	1
1	698	2
44	699	1
1	699	2
44	700	1
1	700	2
44	701	1
1	701	2
44	702	1
1	702	2
702	703	1
44	703	2
1	703	3
702	704	1
44	704	2
1	704	3
702	705	1
44	705	2
1	705	3
702	706	1
44	706	2
1	706	3
702	707	1
44	707	2
1	707	3
702	708	1
44	708	2
1	708	3
702	709	1
44	709	2
1	709	3
702	710	1
44	710	2
1	710	3
701	711	1
44	711	2
1	711	3
701	712	1
44	712	2
1	712	3
701	713	1
44	713	2
1	713	3
701	714	1
44	714	2
1	714	3
701	715	1
44	715	2
1	715	3
701	716	1
44	716	2
1	716	3
701	717	1
44	717	2
1	717	3
701	718	1
44	718	2
1	718	3
701	719	1
44	719	2
1	719	3
701	720	1
44	720	2
1	720	3
700	721	1
44	721	2
1	721	3
700	722	1
44	722	2
1	722	3
700	723	1
44	723	2
1	723	3
700	724	1
44	724	2
1	724	3
700	725	1
44	725	2
1	725	3
700	726	1
44	726	2
1	726	3
700	727	1
44	727	2
1	727	3
700	728	1
44	728	2
1	728	3
700	729	1
44	729	2
1	729	3
700	730	1
44	730	2
1	730	3
700	731	1
44	731	2
1	731	3
700	732	1
44	732	2
1	732	3
700	733	1
44	733	2
1	733	3
700	734	1
44	734	2
1	734	3
700	735	1
44	735	2
1	735	3
700	736	1
44	736	2
1	736	3
699	737	1
44	737	2
1	737	3
699	738	1
44	738	2
1	738	3
699	739	1
44	739	2
1	739	3
699	740	1
44	740	2
1	740	3
699	741	1
44	741	2
1	741	3
699	742	1
44	742	2
1	742	3
699	743	1
44	743	2
1	743	3
699	744	1
44	744	2
1	744	3
699	745	1
44	745	2
1	745	3
699	746	1
44	746	2
1	746	3
699	747	1
44	747	2
1	747	3
699	748	1
44	748	2
1	748	3
698	749	1
44	749	2
1	749	3
698	750	1
44	750	2
1	750	3
697	751	1
44	751	2
1	751	3
697	752	1
44	752	2
1	752	3
697	753	1
44	753	2
1	753	3
697	754	1
44	754	2
1	754	3
697	755	1
44	755	2
1	755	3
697	756	1
44	756	2
1	756	3
697	757	1
44	757	2
1	757	3
697	758	1
44	758	2
1	758	3
697	759	1
44	759	2
1	759	3
697	760	1
44	760	2
1	760	3
697	761	1
44	761	2
1	761	3
697	762	1
44	762	2
1	762	3
697	763	1
44	763	2
1	763	3
697	764	1
44	764	2
1	764	3
696	765	1
44	765	2
1	765	3
696	766	1
44	766	2
1	766	3
695	767	1
44	767	2
1	767	3
695	768	1
44	768	2
1	768	3
695	769	1
44	769	2
1	769	3
695	770	1
44	770	2
1	770	3
695	771	1
44	771	2
1	771	3
695	772	1
44	772	2
1	772	3
695	773	1
44	773	2
1	773	3
695	774	1
44	774	2
1	774	3
695	775	1
44	775	2
1	775	3
695	776	1
44	776	2
1	776	3
695	777	1
44	777	2
1	777	3
695	778	1
44	778	2
1	778	3
695	779	1
44	779	2
1	779	3
695	780	1
44	780	2
1	780	3
694	781	1
44	781	2
1	781	3
694	782	1
44	782	2
1	782	3
694	783	1
44	783	2
1	783	3
694	784	1
44	784	2
1	784	3
694	785	1
44	785	2
1	785	3
694	786	1
44	786	2
1	786	3
693	787	1
44	787	2
1	787	3
693	788	1
44	788	2
1	788	3
693	789	1
44	789	2
1	789	3
692	790	1
44	790	2
1	790	3
692	791	1
44	791	2
1	791	3
692	792	1
44	792	2
1	792	3
692	793	1
44	793	2
1	793	3
692	794	1
44	794	2
1	794	3
692	795	1
44	795	2
1	795	3
692	796	1
44	796	2
1	796	3
692	797	1
44	797	2
1	797	3
692	798	1
44	798	2
1	798	3
692	799	1
44	799	2
1	799	3
692	800	1
44	800	2
1	800	3
692	801	1
44	801	2
1	801	3
692	802	1
44	802	2
1	802	3
691	803	1
44	803	2
1	803	3
691	804	1
44	804	2
1	804	3
691	805	1
44	805	2
1	805	3
691	806	1
44	806	2
1	806	3
690	807	1
44	807	2
1	807	3
690	808	1
44	808	2
1	808	3
690	809	1
44	809	2
1	809	3
690	810	1
44	810	2
1	810	3
690	811	1
44	811	2
1	811	3
690	812	1
44	812	2
1	812	3
690	813	1
44	813	2
1	813	3
690	814	1
44	814	2
1	814	3
690	815	1
44	815	2
1	815	3
690	816	1
44	816	2
1	816	3
690	817	1
44	817	2
1	817	3
690	818	1
44	818	2
1	818	3
690	819	1
44	819	2
1	819	3
690	820	1
44	820	2
1	820	3
690	821	1
44	821	2
1	821	3
690	822	1
44	822	2
1	822	3
690	823	1
44	823	2
1	823	3
690	824	1
44	824	2
1	824	3
690	825	1
44	825	2
1	825	3
690	826	1
44	826	2
1	826	3
690	827	1
44	827	2
1	827	3
690	828	1
44	828	2
1	828	3
690	829	1
44	829	2
1	829	3
690	830	1
44	830	2
1	830	3
689	831	1
44	831	2
1	831	3
688	832	1
44	832	2
1	832	3
688	833	1
44	833	2
1	833	3
688	834	1
44	834	2
1	834	3
688	835	1
44	835	2
1	835	3
688	836	1
44	836	2
1	836	3
688	837	1
44	837	2
1	837	3
688	838	1
44	838	2
1	838	3
688	839	1
44	839	2
1	839	3
688	840	1
44	840	2
1	840	3
688	841	1
44	841	2
1	841	3
687	842	1
44	842	2
1	842	3
687	843	1
44	843	2
1	843	3
687	844	1
44	844	2
1	844	3
687	845	1
44	845	2
1	845	3
687	846	1
44	846	2
1	846	3
687	847	1
44	847	2
1	847	3
687	848	1
44	848	2
1	848	3
687	849	1
44	849	2
1	849	3
686	850	1
44	850	2
1	850	3
686	851	1
44	851	2
1	851	3
686	852	1
44	852	2
1	852	3
686	853	1
44	853	2
1	853	3
686	854	1
44	854	2
1	854	3
686	855	1
44	855	2
1	855	3
686	856	1
44	856	2
1	856	3
686	857	1
44	857	2
1	857	3
686	858	1
44	858	2
1	858	3
685	859	1
44	859	2
1	859	3
684	860	1
44	860	2
1	860	3
684	861	1
44	861	2
1	861	3
684	862	1
44	862	2
1	862	3
684	863	1
44	863	2
1	863	3
684	864	1
44	864	2
1	864	3
684	865	1
44	865	2
1	865	3
684	866	1
44	866	2
1	866	3
684	867	1
44	867	2
1	867	3
683	868	1
44	868	2
1	868	3
683	869	1
44	869	2
1	869	3
683	870	1
44	870	2
1	870	3
683	871	1
44	871	2
1	871	3
683	872	1
44	872	2
1	872	3
683	873	1
44	873	2
1	873	3
683	874	1
44	874	2
1	874	3
683	875	1
44	875	2
1	875	3
683	876	1
44	876	2
1	876	3
683	877	1
44	877	2
1	877	3
683	878	1
44	878	2
1	878	3
683	879	1
44	879	2
1	879	3
683	880	1
44	880	2
1	880	3
682	881	1
44	881	2
1	881	3
682	882	1
44	882	2
1	882	3
682	883	1
44	883	2
1	883	3
682	884	1
44	884	2
1	884	3
682	885	1
44	885	2
1	885	3
682	886	1
44	886	2
1	886	3
682	887	1
44	887	2
1	887	3
682	888	1
44	888	2
1	888	3
682	889	1
44	889	2
1	889	3
682	890	1
44	890	2
1	890	3
682	891	1
44	891	2
